store_id,month,year,is_holiday,temperature,fuel_price,cpi,unemployment,fed_funds,ics,weekly_sales
20,4,2011,0,52.56,3.892,208.4779405,7.287,0.1,69.8,2313861.81
6,4,2011,0,74.24,3.807,217.0146941,6.855,0.1,69.8,1639358.93
29,4,2011,0,47.76,3.919,134.3571,9.966,0.1,69.8,589252.69
41,4,2011,0,42.86,3.636,192.5234638,6.934,0.1,69.8,1304481.75
26,4,2011,0,33.81,3.919,134.3571,7.818,0.1,69.8,921700.61
38,4,2011,0,72.12,4.134,128.9553,13.736,0.1,69.8,362952.34
18,4,2011,0,45.99,3.919,134.3571,8.975,0.1,69.8,1105860.06
42,4,2011,0,75.93,3.917,128.9553,8.494,0.1,69.8,534597.69
30,4,2011,0,70.19,3.81,215.2772683,7.931,0.1,69.8,423687.2
41,4,2011,0,39.81,3.663,192.6243322,6.934,0.1,69.8,1178841.05
24,4,2011,0,60.48,4.117,134.4357333,8.212,0.1,69.8,1197761.17
20,4,2011,0,62.97,3.962,208.6386,7.287,0.1,69.8,1881788.19
5,4,2011,0,74.75,3.81,216.1968142,6.489,0.1,69.8,307291.56
22,4,2011,0,57.2,3.988,138.3303119,8.252,0.1,69.8,926133.8
34,4,2011,0,57.73,3.781,128.9998667,10.581,0.1,69.8,895973.02
15,4,2011,0,55.46,4.117,134.4357333,7.658,0.1,69.8,560764.41
25,4,2011,0,58.43,3.962,208.6386,7.287,0.1,69.8,649245.0
21,4,2011,0,70.19,3.81,215.2772683,7.931,0.1,69.8,783250.75
19,4,2011,0,54.23,4.117,134.4357333,7.658,0.1,69.8,1297237.7
29,4,2011,0,57.2,3.988,134.4357333,9.966,0.1,69.8,493078.64
12,4,2011,0,68.27,4.151,128.9998667,13.736,0.1,69.8,994966.1
38,4,2011,0,68.27,4.151,128.9998667,13.736,0.1,69.8,344225.99
42,4,2011,0,73.38,4.151,128.9998667,8.494,0.1,69.8,496010.17
2,4,2011,0,69.21,3.81,215.2772683,7.931,0.1,69.8,1745545.28
6,4,2011,0,75.27,3.81,217.1847255,6.855,0.1,69.8,1479249.9
16,4,2011,0,37.77,3.663,192.6243322,6.339,0.1,69.8,378100.31
36,4,2011,0,76.1,3.837,214.3580974,8.3,0.1,69.8,340708.78
27,4,2011,0,61.71,4.117,138.3303119,7.725,0.1,69.8,1642074.64
33,4,2011,0,77.44,4.151,128.9998667,8.687,0.1,69.8,248561.86
10,4,2011,0,73.38,4.151,128.9998667,8.494,0.1,69.8,1873646.34
13,4,2011,0,43.85,3.683,128.9998667,7.193,0.1,69.8,1895583.12
4,4,2011,0,64.22,3.781,128.9998667,5.946,0.1,69.8,1878167.44
31,4,2011,0,70.19,3.81,215.2772683,7.931,0.1,69.8,1331137.96
8,4,2011,0,62.29,3.81,219.071119,6.297,0.1,69.8,855014.77
39,4,2011,0,76.47,3.81,214.3580974,8.3,0.1,69.8,1379651.87
44,4,2011,0,43.85,3.683,128.9998667,6.906,0.1,69.8,281247.97
28,4,2011,0,68.27,4.151,128.9998667,13.736,0.1,69.8,1222367.9
45,4,2011,0,66.18,3.962,185.8029526,8.521,0.1,69.8,786561.61
18,4,2011,0,58.82,3.988,134.4357333,8.975,0.1,69.8,974114.39
32,4,2011,0,44.86,3.663,192.6243322,8.595,0.1,69.8,1107494.55
35,4,2011,0,61.71,3.962,138.3303119,8.512,0.1,69.8,811824.06
40,4,2011,0,52.68,3.988,134.4357333,4.781,0.1,69.8,847246.5
7,4,2011,0,26.79,3.663,192.6243322,8.595,0.1,69.8,410429.73
23,4,2011,0,54.2,3.988,134.4357333,4.781,0.1,69.8,1173307.4
17,4,2011,0,40.14,3.683,128.9998667,6.774,0.1,69.8,806979.15
14,4,2011,0,66.18,3.962,185.8029526,8.521,0.1,69.8,1930617.64
3,4,2011,0,78.69,3.81,219.0236099,7.574,0.1,69.8,367405.4
43,4,2011,0,71.34,3.81,207.4148429,10.581,0.1,69.8,611464.21
11,4,2011,0,79.97,3.81,219.0236099,7.574,0.1,69.8,1357589.89
26,4,2011,0,47.17,3.988,134.4357333,7.818,0.1,69.8,873450.29
1,4,2011,0,72.03,3.81,215.6279544,7.682,0.1,69.8,1455090.69
9,4,2011,0,70.85,3.81,219.2588382,6.38,0.1,69.8,532226.2
37,4,2011,0,76.1,3.81,214.3580974,8.3,0.1,69.8,502918.18
37,5,2011,0,69.56,3.906,214.5240376,8.3,0.09,74.3,547513.3
8,5,2011,0,58.92,3.906,219.2435524,6.297,0.09,74.3,941457.34
19,5,2011,0,50.43,4.192,134.5143667,7.658,0.09,74.3,1451953.95
31,5,2011,0,61.87,3.906,215.4448709,7.931,0.09,74.3,1388755.61
43,5,2011,0,66.77,3.906,207.5714929,10.581,0.09,74.3,649148.74
36,5,2011,0,69.56,3.917,214.5240376,8.3,0.09,74.3,393401.4
39,5,2011,0,68.75,3.906,214.5240376,8.3,0.09,74.3,1370920.87
23,5,2011,0,50.07,4.078,134.5143667,4.781,0.09,74.3,1359921.13
28,5,2011,0,68.4,4.193,129.0444333,13.736,0.09,74.3,1515890.38
13,5,2011,0,47.75,3.744,129.0444333,7.193,0.09,74.3,1986380.4
2,5,2011,0,61.48,3.906,215.4448709,7.931,0.09,74.3,1837743.6
10,5,2011,0,73.56,4.193,129.0444333,8.494,0.09,74.3,1841369.99
32,5,2011,0,46.65,3.735,192.7252006,8.595,0.09,74.3,1181793.55
33,5,2011,0,77.92,4.193,129.0444333,8.687,0.09,74.3,257031.19
17,5,2011,0,45.66,3.744,129.0444333,6.774,0.09,74.3,882132.28
27,5,2011,0,56.48,4.192,138.4131202,7.725,0.09,74.3,1757041.96
6,5,2011,0,65.42,3.906,217.3547569,6.855,0.09,74.3,1504651.57
4,5,2011,0,63.41,3.866,129.0444333,5.946,0.09,74.3,2063682.76
7,5,2011,0,26.54,3.735,192.7252006,8.595,0.09,74.3,407012.47
3,5,2011,0,69.45,3.906,219.1959827,7.574,0.09,74.3,413042.12
16,5,2011,0,38.64,3.735,192.7252006,6.339,0.09,74.3,423805.22
26,5,2011,0,45.0,4.078,134.5143667,7.818,0.09,74.3,1024778.23
41,5,2011,0,41.2,3.735,192.7252006,6.934,0.09,74.3,1244956.91
44,5,2011,0,47.75,3.744,129.0444333,6.906,0.09,74.3,299354.67
20,5,2011,0,53.41,4.046,208.7992595,7.287,0.09,74.3,2090838.44
9,5,2011,0,62.2,3.906,219.4315106,6.38,0.09,74.3,545251.1
14,5,2011,0,58.21,4.046,185.9374378,8.521,0.09,74.3,2095599.93
11,5,2011,0,71.39,3.906,219.1959827,7.574,0.09,74.3,1331453.41
15,5,2011,0,49.87,4.192,134.5143667,7.658,0.09,74.3,630522.67
24,5,2011,0,55.75,4.192,134.5143667,8.212,0.09,74.3,1339630.35
29,5,2011,0,53.63,4.078,134.5143667,9.966,0.09,74.3,534372.53
42,5,2011,0,73.56,4.193,129.0444333,8.494,0.09,74.3,612337.35
1,5,2011,0,64.61,3.906,215.7960035,7.682,0.09,74.3,1629391.28
21,5,2011,0,61.87,3.906,215.4448709,7.931,0.09,74.3,718898.33
12,5,2011,0,68.4,4.193,129.0444333,13.736,0.09,74.3,1021154.48
38,5,2011,0,68.4,4.193,129.0444333,13.736,0.09,74.3,422186.65
22,5,2011,0,53.63,4.078,138.4131202,8.252,0.09,74.3,1032076.06
5,5,2011,0,66.27,3.906,216.3655877,6.489,0.09,74.3,322904.68
35,5,2011,0,56.48,4.046,138.4131202,8.512,0.09,74.3,835181.18
40,5,2011,0,50.81,4.078,134.5143667,4.781,0.09,74.3,1016752.55
25,5,2011,0,49.5,4.046,208.7992595,7.287,0.09,74.3,659446.55
18,5,2011,0,54.17,4.078,134.5143667,8.975,0.09,74.3,1065427.37
30,5,2011,0,61.87,3.906,215.4448709,7.931,0.09,74.3,438789.52
34,5,2011,0,54.4,3.866,129.0444333,10.581,0.09,74.3,965853.58
45,5,2011,0,58.21,4.046,185.9374378,8.521,0.09,74.3,810150.64
12,5,2011,0,70.93,4.202,129.089,13.736,0.09,74.3,977033.5
44,5,2011,0,52.4,3.77,129.089,6.906,0.09,74.3,307095.31
8,5,2011,0,72.96,3.899,219.4159857,6.297,0.09,74.3,895763.41
45,5,2011,0,60.38,4.066,186.0719231,8.521,0.09,74.3,793889.1
1,5,2011,0,75.64,3.899,215.9640526,7.682,0.09,74.3,1604775.58
39,5,2011,0,77.39,3.899,214.6899778,8.3,0.09,74.3,1325022.77
19,5,2011,0,54.2,4.211,134.593,7.658,0.09,74.3,1429143.06
41,5,2011,0,50.29,3.767,192.826069,6.934,0.09,74.3,1270025.74
5,5,2011,0,77.38,3.899,216.5343611,6.489,0.09,74.3,290930.01
24,5,2011,0,58.49,4.211,134.593,8.212,0.09,74.3,1311950.16
11,5,2011,0,80.93,3.899,219.3683556,7.574,0.09,74.3,1277959.42
34,5,2011,0,63.05,3.872,129.089,10.581,0.09,74.3,966232.69
22,5,2011,0,57.71,4.095,138.4959286,8.252,0.09,74.3,1001558.74
27,5,2011,0,60.07,4.211,138.4959286,7.725,0.09,74.3,1763545.32
35,5,2011,0,60.07,4.066,138.4959286,8.512,0.09,74.3,826155.95
30,5,2011,0,75.04,3.899,215.6124735,7.931,0.09,74.3,424614.59
16,5,2011,0,43.29,3.767,192.826069,6.339,0.09,74.3,410406.95
7,5,2011,0,36.61,3.767,192.826069,8.595,0.09,74.3,414094.05
13,5,2011,0,52.4,3.77,129.089,7.193,0.09,74.3,1958823.56
28,5,2011,0,70.93,4.202,129.089,13.736,0.09,74.3,1253316.3
33,5,2011,0,78.24,4.202,129.089,8.687,0.09,74.3,279466.87
17,5,2011,0,49.26,3.77,129.089,6.774,0.09,74.3,870625.49
2,5,2011,0,74.61,3.899,215.6124735,7.931,0.09,74.3,1838513.07
18,5,2011,0,58.48,4.095,134.593,8.975,0.09,74.3,993172.98
29,5,2011,0,57.71,4.095,134.593,9.966,0.09,74.3,549551.02
10,5,2011,0,74.04,4.202,129.089,8.494,0.09,74.3,1712995.44
4,5,2011,0,70.65,3.872,129.089,5.946,0.09,74.3,2002362.37
31,5,2011,0,75.04,3.899,215.6124735,7.931,0.09,74.3,1408118.22
25,5,2011,0,60.1,4.066,208.9599189,7.287,0.09,74.3,684783.15
15,5,2011,0,57.07,4.211,134.593,7.658,0.09,74.3,630482.91
20,5,2011,0,62.26,4.066,208.9599189,7.287,0.09,74.3,2036748.53
40,5,2011,0,54.09,4.095,134.593,4.781,0.09,74.3,903864.02
26,5,2011,0,48.2,4.095,134.593,7.818,0.09,74.3,941008.85
14,5,2011,0,60.38,4.066,186.0719231,8.521,0.09,74.3,2004330.3
32,5,2011,0,56.09,3.767,192.826069,8.595,0.09,74.3,1138162.76
9,5,2011,0,77.66,3.899,219.6041829,6.38,0.09,74.3,539126.0
23,5,2011,0,55.12,4.095,134.593,4.781,0.09,74.3,1254914.87
37,5,2011,0,76.73,3.899,214.6899778,8.3,0.09,74.3,511871.63
43,5,2011,0,76.03,3.899,207.7281429,10.581,0.09,74.3,684655.91
3,5,2011,0,79.87,3.899,219.3683556,7.574,0.09,74.3,386312.68
6,5,2011,0,76.95,3.899,217.5247882,6.855,0.09,74.3,1453185.65
36,5,2011,0,76.73,3.92,214.6899778,8.3,0.09,74.3,395316.65
21,5,2011,0,75.04,3.899,215.6124735,7.931,0.09,74.3,754236.7
38,5,2011,0,70.93,4.202,129.089,13.736,0.09,74.3,366977.79
42,5,2011,0,74.04,4.202,129.089,8.494,0.09,74.3,603024.75
42,5,2011,0,72.62,3.99,129.0756774,8.494,0.09,74.3,524559.95
13,5,2011,0,52.12,3.802,129.0756774,7.193,0.09,74.3,1860923.55
7,5,2011,0,36.16,3.828,192.831317,8.595,0.09,74.3,424670.98
4,5,2011,0,70.49,3.881,129.0756774,5.946,0.09,74.3,2015563.48
32,5,2011,0,45.71,3.828,192.831317,8.595,0.09,74.3,1145084.76
21,5,2011,0,68.36,3.907,215.3834778,7.931,0.09,74.3,744836.56
31,5,2011,0,68.36,3.907,215.3834778,7.931,0.09,74.3,1387365.19
40,5,2011,0,56.38,4.101,134.6803871,4.781,0.09,74.3,907110.83
37,5,2011,0,73.02,3.907,214.465412,8.3,0.09,74.3,533564.42
38,5,2011,0,66.59,4.169,129.0756774,13.736,0.09,74.3,365730.76
44,5,2011,0,52.12,3.802,129.0756774,6.906,0.09,74.3,303559.23
16,5,2011,0,43.95,3.828,192.831317,6.339,0.09,74.3,435397.19
20,5,2011,0,59.01,4.062,208.7583165,7.287,0.09,74.3,1953416.06
45,5,2011,0,62.28,4.062,185.9661154,8.521,0.09,74.3,727163.67
9,5,2011,0,70.49,3.907,219.3622809,6.38,0.09,74.3,518266.9
25,5,2011,0,56.56,4.062,208.7583165,7.287,0.09,74.3,677971.33
34,5,2011,0,61.47,3.881,129.0756774,10.581,0.09,74.3,945018.83
43,5,2011,0,74.21,3.907,207.5200622,10.581,0.09,74.3,648330.18
29,5,2011,0,58.56,4.101,134.6803871,9.966,0.09,74.3,492932.51
30,5,2011,0,68.36,3.907,215.3834778,7.931,0.09,74.3,435102.2
41,5,2011,0,41.11,3.828,192.831317,6.934,0.09,74.3,1244542.33
3,5,2011,0,75.79,3.907,219.127216,7.574,0.09,74.3,364603.13
26,5,2011,0,48.86,4.101,134.6803871,7.818,0.09,74.3,938334.62
39,5,2011,0,73.31,3.907,214.465412,8.3,0.09,74.3,1373907.21
36,5,2011,0,73.02,3.925,214.465412,8.3,0.09,74.3,376183.44
35,5,2011,0,60.22,4.062,138.587106,8.512,0.09,74.3,776838.56
8,5,2011,0,65.54,3.907,219.1746922,6.297,0.09,74.3,836049.89
6,5,2011,0,72.01,3.907,217.2896095,6.855,0.09,74.3,1382783.83
27,5,2011,0,60.22,4.202,138.587106,7.725,0.09,74.3,1725268.56
28,5,2011,0,66.59,4.169,129.0756774,13.736,0.09,74.3,1151282.31
24,5,2011,0,59.84,4.202,134.6803871,8.212,0.09,74.3,1234281.7
12,5,2011,0,66.59,4.169,129.0756774,13.736,0.09,74.3,924134.99
17,5,2011,0,51.93,3.802,129.0756774,6.774,0.09,74.3,844443.35
18,5,2011,0,57.55,4.101,134.6803871,8.975,0.09,74.3,994610.43
22,5,2011,0,58.56,4.101,138.587106,8.252,0.09,74.3,970307.83
15,5,2011,0,57.19,4.202,134.6803871,7.658,0.09,74.3,593941.9
19,5,2011,0,52.8,4.202,134.6803871,7.658,0.09,74.3,1355234.3
2,5,2011,0,67.14,3.907,215.3834778,7.931,0.09,74.3,1688281.86
11,5,2011,0,76.97,3.907,219.127216,7.574,0.09,74.3,1239466.97
10,5,2011,0,72.62,3.99,129.0756774,8.494,0.09,74.3,1720908.01
14,5,2011,0,62.28,4.062,185.9661154,8.521,0.09,74.3,1959967.8
33,5,2011,0,76.07,3.99,129.0756774,8.687,0.09,74.3,239206.26
1,5,2011,0,67.63,3.907,215.7339202,7.682,0.09,74.3,1428218.27
23,5,2011,0,56.67,4.101,134.6803871,4.781,0.09,74.3,1337617.55
5,5,2011,0,71.37,3.907,216.3023847,6.489,0.09,74.3,299614.33
24,5,2011,0,65.74,4.134,134.7677742,8.212,0.09,74.3,1311153.72
2,5,2011,0,76.42,3.786,215.1544822,7.931,0.09,74.3,1797732.56
5,5,2011,0,80.14,3.786,216.0704083,6.489,0.09,74.3,297149.69
29,5,2011,0,62.59,4.034,134.7677742,9.966,0.09,74.3,550735.64
41,5,2011,0,50.56,3.795,192.8365651,6.934,0.09,74.3,1278304.33
20,5,2011,0,69.12,3.985,208.556714,7.287,0.09,74.3,1944433.17
40,5,2011,0,63.11,4.034,134.7677742,4.781,0.09,74.3,972373.81
26,5,2011,0,56.74,4.034,134.7677742,7.818,0.09,74.3,996723.58
11,5,2011,0,85.61,3.786,218.8860765,7.574,0.09,74.3,1216876.52
7,5,2011,0,37.51,3.795,192.8365651,8.595,0.09,74.3,457216.87
32,5,2011,0,55.13,3.795,192.8365651,8.595,0.09,74.3,1175447.49
17,5,2011,0,51.04,3.778,129.0623548,6.774,0.09,74.3,892056.64
35,5,2011,0,66.43,3.985,138.6782834,8.512,0.09,74.3,850708.6
14,5,2011,0,69.7,3.985,185.8603077,8.521,0.09,74.3,2080694.24
9,5,2011,0,80.42,3.786,219.1203788,6.38,0.09,74.3,553834.04
44,5,2011,0,54.62,3.778,129.0623548,6.906,0.09,74.3,308442.49
25,5,2011,0,67.18,3.985,208.556714,7.287,0.09,74.3,718373.94
21,5,2011,0,76.86,3.786,215.1544822,7.931,0.09,74.3,744389.81
36,5,2011,0,81.28,3.786,214.2408462,8.3,0.09,74.3,348655.2
18,5,2011,0,64.6,4.034,134.7677742,8.975,0.09,74.3,1065214.14
27,5,2011,0,66.43,4.134,138.6782834,7.725,0.09,74.3,1820723.17
12,5,2011,0,76.67,4.087,129.0623548,13.736,0.09,74.3,964332.51
23,5,2011,0,63.27,4.034,134.7677742,4.781,0.09,74.3,1361945.18
19,5,2011,0,63.2,4.134,134.7677742,7.658,0.09,74.3,1388553.11
10,5,2011,0,78.62,3.933,129.0623548,8.494,0.09,74.3,1743000.38
8,5,2011,0,73.14,3.786,218.9333986,6.297,0.09,74.3,857939.41
33,5,2011,0,82.32,3.933,129.0623548,8.687,0.09,74.3,239431.85
1,5,2011,0,77.72,3.786,215.5037878,7.682,0.09,74.3,1466046.67
3,5,2011,0,84.41,3.786,218.8860765,7.574,0.09,74.3,369350.6
13,5,2011,0,54.62,3.778,129.0623548,7.193,0.09,74.3,1866369.93
4,5,2011,0,73.65,3.771,129.0623548,5.946,0.09,74.3,1986597.95
31,5,2011,0,76.86,3.786,215.1544822,7.931,0.09,74.3,1342273.64
6,5,2011,0,80.83,3.786,217.0544307,6.855,0.09,74.3,1523979.11
42,5,2011,0,78.62,3.933,129.0623548,8.494,0.09,74.3,503295.29
39,5,2011,0,82.1,3.786,214.2408462,8.3,0.09,74.3,1406124.14
45,5,2011,0,69.7,3.985,185.8603077,8.521,0.09,74.3,817653.25
22,5,2011,0,62.59,4.034,138.6782834,8.252,0.09,74.3,1021568.34
16,5,2011,0,45.17,3.795,192.8365651,6.339,0.09,74.3,444718.68
28,5,2011,0,76.67,4.087,129.0623548,13.736,0.09,74.3,1160043.98
43,5,2011,0,80.89,3.786,207.3119816,10.581,0.09,74.3,578209.63
34,5,2011,0,65.99,3.771,129.0623548,10.581,0.09,74.3,941311.83
30,5,2011,0,76.86,3.786,215.1544822,7.931,0.09,74.3,429305.82
38,5,2011,0,76.67,4.087,129.0623548,13.736,0.09,74.3,356886.1
37,5,2011,0,81.28,3.786,214.2408462,8.3,0.09,74.3,507086.75
15,5,2011,0,65.87,4.134,134.7677742,7.658,0.09,74.3,636193.24
28,6,2011,0,71.81,4.031,129.0490323,13.736,0.09,71.5,1403779.25
18,6,2011,0,70.9,3.973,134.8551613,8.975,0.09,71.5,1178039.0
39,6,2011,0,83.59,3.699,214.0162805,8.3,0.09,71.5,1541745.59
38,6,2011,0,71.81,4.031,129.0490323,13.736,0.09,71.5,396826.06
3,6,2011,0,84.29,3.699,218.6449369,7.574,0.09,71.5,394507.84
45,6,2011,0,76.38,3.922,185.7545,8.521,0.09,71.5,877423.45
1,6,2011,0,83.0,3.699,215.2736553,7.682,0.09,71.5,1635078.41
44,6,2011,0,52.76,3.752,129.0490323,6.906,0.09,71.5,308950.04
37,6,2011,0,82.96,3.699,214.0162805,8.3,0.09,71.5,500381.23
7,6,2011,0,45.77,3.763,192.8418131,8.595,0.09,71.5,542295.37
9,6,2011,0,85.8,3.699,218.8784768,6.38,0.09,71.5,587004.29
42,6,2011,0,81.87,3.893,129.0490323,8.494,0.09,71.5,545109.3
14,6,2011,0,76.38,3.922,185.7545,8.521,0.09,71.5,2079899.47
43,6,2011,0,83.49,3.699,207.1039009,10.581,0.09,71.5,630972.15
19,6,2011,0,66.01,4.069,134.8551613,7.658,0.09,71.5,1457345.75
13,6,2011,0,52.76,3.752,129.0490323,7.193,0.09,71.5,1935593.87
31,6,2011,0,83.82,3.699,214.9254865,7.931,0.09,71.5,1430348.1
6,6,2011,0,84.01,3.699,216.819252,6.855,0.09,71.5,1705506.29
23,6,2011,0,67.21,3.973,134.8551613,4.781,0.09,71.5,1562161.97
16,6,2011,0,54.08,3.763,192.8418131,6.339,0.09,71.5,531080.31
34,6,2011,0,74.64,3.683,129.0490323,10.581,0.09,71.5,947229.24
30,6,2011,0,83.82,3.699,214.9254865,7.931,0.09,71.5,432808.48
15,6,2011,0,69.8,4.069,134.8551613,7.658,0.09,71.5,695396.19
25,6,2011,0,70.69,3.922,208.3551116,7.287,0.09,71.5,737551.74
32,6,2011,0,61.25,3.763,192.8418131,8.595,0.09,71.5,1167757.0
12,6,2011,0,71.81,4.031,129.0490323,13.736,0.09,71.5,970328.68
40,6,2011,0,66.16,3.973,134.8551613,4.781,0.09,71.5,1075687.74
10,6,2011,0,81.87,3.893,129.0490323,8.494,0.09,71.5,1792210.89
21,6,2011,0,83.82,3.699,214.9254865,7.931,0.09,71.5,773878.58
8,6,2011,0,82.05,3.699,218.6921051,6.297,0.09,71.5,929222.16
24,6,2011,0,73.12,4.069,134.8551613,8.212,0.09,71.5,1554837.62
4,6,2011,0,78.26,3.683,129.0490323,5.946,0.09,71.5,2065377.15
5,6,2011,0,83.81,3.699,215.8384319,6.489,0.09,71.5,329183.92
29,6,2011,0,70.09,3.973,134.8551613,9.966,0.09,71.5,598251.57
41,6,2011,0,54.81,3.763,192.8418131,6.934,0.09,71.5,1297584.95
20,6,2011,0,73.51,3.922,208.3551116,7.287,0.09,71.5,2182246.69
2,6,2011,0,83.07,3.699,214.9254865,7.931,0.09,71.5,1933756.21
26,6,2011,0,60.49,3.973,134.8551613,7.818,0.09,71.5,1054454.4
11,6,2011,0,86.14,3.699,218.6449369,7.574,0.09,71.5,1343637.0
27,6,2011,0,74.17,4.069,138.7694608,7.725,0.09,71.5,2053708.01
36,6,2011,0,82.96,3.69,214.0162805,8.3,0.09,71.5,373703.95
17,6,2011,0,49.61,3.752,129.0490323,6.774,0.09,71.5,895020.48
35,6,2011,0,74.17,3.922,138.7694608,8.512,0.09,71.5,955466.84
22,6,2011,0,70.09,3.973,138.7694608,8.252,0.09,71.5,1125169.92
33,6,2011,0,82.93,3.893,129.0490323,8.687,0.09,71.5,243477.03
6,6,2011,0,84.49,3.648,216.5840732,6.855,0.09,71.5,1598643.65
34,6,2011,0,74.57,3.64,129.0357097,10.581,0.09,71.5,943912.77
40,6,2011,0,64.19,3.924,134.9425484,4.781,0.09,71.5,984336.04
29,6,2011,0,69.53,3.924,134.9425484,9.966,0.09,71.5,558431.44
17,6,2011,0,54.57,3.732,129.0357097,6.774,0.09,71.5,881190.46
12,6,2011,0,78.72,3.981,129.0357097,13.736,0.09,71.5,996937.95
43,6,2011,0,85.81,3.648,206.8958203,10.581,0.09,71.5,643041.71
23,6,2011,0,65.23,3.924,134.9425484,4.781,0.09,71.5,1447028.06
44,6,2011,0,61.39,3.732,129.0357097,6.906,0.09,71.5,308770.42
14,6,2011,0,73.88,3.881,185.6486923,8.521,0.09,71.5,2132446.0
33,6,2011,0,87.02,3.981,129.0357097,8.687,0.09,71.5,258427.39
19,6,2011,0,68.26,4.025,134.9425484,7.658,0.09,71.5,1467473.63
26,6,2011,0,59.85,3.924,134.9425484,7.818,0.09,71.5,1094058.68
27,6,2011,0,73.26,4.025,138.8606382,7.725,0.09,71.5,1817914.71
2,6,2011,0,83.4,3.648,214.6964908,7.931,0.09,71.5,1929153.16
1,6,2011,0,83.13,3.648,215.0435229,7.682,0.09,71.5,1588948.32
15,6,2011,0,69.86,4.025,134.9425484,7.658,0.09,71.5,642679.81
8,6,2011,0,82.21,3.648,218.4508115,6.297,0.09,71.5,897309.41
38,6,2011,0,78.72,3.981,129.0357097,13.736,0.09,71.5,381763.02
42,6,2011,0,84.57,3.981,129.0357097,8.494,0.09,71.5,616701.99
21,6,2011,0,84.71,3.648,214.6964908,7.931,0.09,71.5,794397.89
4,6,2011,0,80.05,3.64,129.0357097,5.946,0.09,71.5,2073951.38
36,6,2011,0,82.41,3.633,213.7917147,8.3,0.09,71.5,374182.04
10,6,2011,0,84.57,3.981,129.0357097,8.494,0.09,71.5,1740063.1
31,6,2011,0,84.71,3.648,214.6964908,7.931,0.09,71.5,1425299.37
20,6,2011,0,73.64,3.881,208.1535092,7.287,0.09,71.5,2135062.04
16,6,2011,0,55.78,3.735,192.8470612,6.339,0.09,71.5,600952.06
13,6,2011,0,61.39,3.732,129.0357097,7.193,0.09,71.5,1997816.98
30,6,2011,0,84.71,3.648,214.6964908,7.931,0.09,71.5,424697.05
45,6,2011,0,73.88,3.881,185.6486923,8.521,0.09,71.5,814395.17
18,6,2011,0,69.49,3.924,134.9425484,8.975,0.09,71.5,1044079.2
28,6,2011,0,78.72,3.981,129.0357097,13.736,0.09,71.5,1339972.83
7,6,2011,0,53.3,3.735,192.8470612,8.595,0.09,71.5,621099.95
3,6,2011,0,84.84,3.648,218.4037974,7.574,0.09,71.5,391638.75
39,6,2011,0,82.75,3.648,213.7917147,8.3,0.09,71.5,1442092.08
37,6,2011,0,82.41,3.648,213.7917147,8.3,0.09,71.5,509647.25
35,6,2011,0,73.26,3.881,138.8606382,8.512,0.09,71.5,855130.21
11,6,2011,0,85.79,3.648,218.4037974,7.574,0.09,71.5,1314626.75
41,6,2011,0,61.1,3.735,192.8470612,6.934,0.09,71.5,1311690.11
9,6,2011,0,85.81,3.648,218.6365747,6.38,0.09,71.5,550076.32
5,6,2011,0,83.61,3.648,215.6064555,6.489,0.09,71.5,304984.14
24,6,2011,0,70.02,4.025,134.9425484,8.212,0.09,71.5,1373841.91
32,6,2011,0,65.49,3.735,192.8470612,8.595,0.09,71.5,1239741.34
22,6,2011,0,69.53,3.924,138.8606382,8.252,0.09,71.5,1060868.49
25,6,2011,0,71.45,3.881,208.1535092,7.287,0.09,71.5,740259.63
37,6,2011,0,84.43,3.637,213.7481256,8.3,0.09,71.5,525132.36
32,6,2011,0,67.38,3.697,192.9034759,8.595,0.09,71.5,1192031.38
43,6,2011,0,88.49,3.637,206.8560238,10.581,0.09,71.5,665781.74
25,6,2011,0,63.58,3.842,208.1265604,7.287,0.09,71.5,717373.43
40,6,2011,0,59.16,3.873,135.0837333,4.781,0.09,71.5,971422.67
26,6,2011,0,54.5,3.873,135.0837333,7.818,0.09,71.5,981646.46
45,6,2011,0,69.32,3.842,185.6719333,8.521,0.09,71.5,811153.67
36,6,2011,0,84.43,3.599,213.7481256,8.3,0.09,71.5,394645.25
42,6,2011,0,87.96,3.935,129.0432,8.494,0.09,71.5,546675.65
38,6,2011,0,86.84,3.935,129.0432,13.736,0.09,71.5,356797.0
44,6,2011,0,63.35,3.704,129.0432,6.906,0.09,71.5,300255.87
27,6,2011,0,67.03,3.989,139.0028333,7.725,0.09,71.5,1814740.09
34,6,2011,0,76.58,3.618,129.0432,10.581,0.09,71.5,968258.09
30,6,2011,0,87.54,3.637,214.6513538,7.931,0.09,71.5,435481.03
24,6,2011,0,64.34,3.989,135.0837333,8.212,0.09,71.5,1320359.23
41,6,2011,0,62.3,3.697,192.9034759,6.934,0.09,71.5,1289151.84
29,6,2011,0,63.97,3.873,135.0837333,9.966,0.09,71.5,536914.17
35,6,2011,0,67.03,3.842,139.0028333,8.512,0.09,71.5,828594.86
39,6,2011,0,85.21,3.637,213.7481256,8.3,0.09,71.5,1451392.67
28,6,2011,0,86.84,3.935,129.0432,13.736,0.09,71.5,1268503.49
31,6,2011,0,87.54,3.637,214.6513538,7.931,0.09,71.5,1491039.14
33,6,2011,0,91.11,3.935,129.0432,8.687,0.09,71.5,238172.66
23,6,2011,0,61.06,3.873,135.0837333,4.781,0.09,71.5,1470520.83
