store_id,date,is_holiday,temperature,fuel_price,cpi,unemployment,fed_funds,ics,weekly_sales
7,2011-07-15,0,54.37,3.532,193.3125484,8.622,0.07,63.7,135.12239114815975
35,2011-07-15,0,77.83,3.76,139.7006325,8.684,0.07,63.7,144.3023732712194
24,2011-07-15,0,74.43,3.915,135.7837419,8.358,0.07,63.7,166.32163695913016
29,2011-07-15,0,75.2,3.827,135.7837419,9.863,0.07,63.7,126.34629257079108
18,2011-07-15,0,74.36,3.827,135.7837419,8.89,0.07,63.7,151.73401077603944
28,2011-07-15,0,88.1,3.692,129.1338387,13.503,0.07,63.7,160.64772642383093
39,2011-07-15,0,85.96,3.575,214.1083654,8.177,0.07,63.7,167.10941539035755
12,2011-07-15,0,88.1,3.692,129.1338387,13.503,0.07,63.7,150.0257006851728
17,2011-07-15,0,67.93,3.553,129.1338387,6.745,0.07,63.7,148.52343960785328
45,2011-07-15,0,78.47,3.76,186.1399808,8.625,0.07,63.7,140.97598257245693
23,2011-07-15,0,69.8,3.827,135.7837419,4.584,0.07,63.7,166.44327559090183
1,2011-07-15,0,88.54,3.575,215.3611087,7.962,0.07,63.7,169.574777805449
34,2011-07-15,0,78.09,3.563,129.1338387,10.641,0.07,63.7,148.57626486199888
6,2011-07-15,0,88.93,3.575,216.9044732,6.925,0.07,63.7,171.85020073730803
40,2011-07-15,0,68.9,3.827,135.7837419,4.584,0.07,63.7,150.78923788686907
22,2011-07-15,0,75.2,3.827,139.7006325,8.023,0.07,63.7,151.1705710771476
33,2011-07-15,0,92.83,3.779,129.1338387,8.442,0.07,63.7,105.4605611162763
11,2011-07-15,0,88.3,3.575,218.7275216,7.567,0.07,63.7,163.17120850513072
39,2011-07-22,0,84.6,3.651,214.1713416,8.177,0.07,63.7,168.29851745262022
33,2011-07-22,0,97.17,3.697,129.1507742,8.442,0.07,63.7,102.43417463150676
10,2011-07-22,0,88.59,3.697,129.1507742,8.257,0.07,63.7,179.15454872310465
36,2011-07-22,0,83.31,3.637,214.1713416,8.177,0.07,63.7,115.03826232279376
12,2011-07-22,0,91.17,3.794,129.1507742,13.503,0.07,63.7,149.4088082905914
19,2011-07-22,0,79.37,3.972,135.8738387,7.806,0.07,63.7,167.0039801436575
34,2011-07-22,0,80.75,3.627,129.1507742,10.641,0.07,63.7,149.00218965348319
22,2011-07-22,0,77.79,3.882,139.7969712,8.023,0.07,63.7,151.28970302366506
7,2011-07-22,0,56.22,3.545,193.5120367,8.622,0.07,63.7,137.71108674250974
43,2011-07-22,0,88.58,3.651,207.2538111,10.641,0.07,63.7,132.39107287294303
29,2011-07-22,0,77.79,3.882,135.8738387,9.863,0.07,63.7,126.49199252412492
17,2011-07-22,0,69.82,3.563,129.1507742,6.745,0.07,63.7,148.3546737095108
42,2011-07-22,0,88.59,3.697,129.1507742,8.257,0.07,63.7,126.76833513403727
28,2011-07-22,0,91.17,3.794,129.1507742,13.503,0.07,63.7,159.46317902623014
4,2011-07-22,0,82.84,3.627,129.1507742,5.644,0.07,63.7,186.11365399219346
32,2011-07-22,0,76.0,3.545,193.5120367,8.622,0.07,63.7,160.21051944711536
45,2011-07-22,0,82.33,3.811,186.2177885,8.625,0.07,63.7,140.61764623487826
25,2011-07-22,0,78.1,3.811,208.5937018,7.274,0.07,63.7,136.7437692896706
31,2011-07-22,0,90.27,3.651,215.0749122,7.852,0.07,63.7,167.83345227928524
18,2011-07-22,0,78.68,3.882,135.8738387,8.89,0.07,63.7,152.43680208455172
21,2011-07-22,0,90.27,3.651,215.0749122,7.852,0.07,63.7,142.83460627675973
15,2011-07-22,0,79.97,3.972,135.8738387,7.806,0.07,63.7,133.0128244755833
8,2011-07-22,0,85.46,3.651,218.8328475,6.425,0.07,63.7,145.08896975206596
11,2011-07-22,0,87.8,3.651,218.7857881,7.567,0.07,63.7,164.02429832588757
35,2011-07-22,0,82.28,3.811,139.7969712,8.684,0.07,63.7,144.6144399188458
38,2011-07-22,0,91.17,3.794,129.1507742,13.503,0.07,63.7,115.41568082573751
14,2011-07-22,0,82.33,3.811,186.2177885,8.625,0.07,63.7,182.10224402313696
24,2011-07-22,0,79.29,3.972,135.8738387,8.358,0.07,63.7,166.34655998175447
1,2011-07-22,0,85.77,3.651,215.4222784,7.962,0.07,63.7,167.6666581061315
27,2011-07-22,0,82.28,3.972,139.7969712,7.85,0.07,63.7,178.60816965489028
20,2011-07-22,0,78.89,3.811,208.5937018,7.274,0.07,63.7,183.92187055462583
6,2011-07-22,0,88.06,3.651,216.964312,6.925,0.07,63.7,171.84099253877935
41,2011-07-22,0,74.11,3.545,193.5120367,6.901,0.07,63.7,164.10374036399338
44,2011-07-22,0,78.5,3.563,129.1507742,6.56,0.07,63.7,109.5127009911326
5,2011-07-22,0,86.97,3.651,215.985753,6.529,0.07,63.7,108.42783719913912
9,2011-07-22,0,89.08,3.651,219.0187895,6.404,0.07,63.7,125.37314844006387
40,2011-07-22,0,73.34,3.882,135.8738387,4.584,0.07,63.7,151.98116249881764
30,2011-07-22,0,90.27,3.651,215.0749122,7.852,0.07,63.7,120.26142617074134
16,2011-07-22,0,65.36,3.545,193.5120367,6.338,0.07,63.7,131.4177728712685
2,2011-07-22,0,89.34,3.651,215.0749122,7.852,0.07,63.7,178.29563194358374
26,2011-07-22,0,69.52,3.882,135.8738387,7.767,0.07,63.7,153.56282181034254
37,2011-07-22,0,83.31,3.651,214.1713416,8.177,0.07,63.7,126.36705452533921
3,2011-07-22,0,86.19,3.651,218.7857881,7.567,0.07,63.7,114.97633998405489
13,2011-07-22,0,78.5,3.563,129.1507742,6.877,0.07,63.7,184.85970634121605
23,2011-07-22,0,76.74,3.882,135.8738387,4.584,0.07,63.7,166.49833401625
23,2011-07-29,0,69.55,3.898,135.9639355,4.584,0.07,63.7,165.0451942710935
33,2011-07-29,0,95.28,3.694,129.1677097,8.442,0.07,63.7,100.69600857881298
42,2011-07-29,0,86.75,3.694,129.1677097,8.257,0.07,63.7,124.4963675741786
11,2011-07-29,0,89.46,3.682,218.8440545,7.567,0.07,63.7,161.2246484958165
32,2011-07-29,0,75.91,3.547,193.711525,8.622,0.07,63.7,159.61934033415795
28,2011-07-29,0,93.29,3.805,129.1677097,13.503,0.07,63.7,157.4817134149113
8,2011-07-29,0,86.46,3.682,218.8910733,6.425,0.07,63.7,143.9676652792535
29,2011-07-29,0,75.32,3.898,135.9639355,9.863,0.07,63.7,124.16109515935021
41,2011-07-29,0,71.3,3.547,193.711525,6.901,0.07,63.7,162.5165981921551
15,2011-07-29,0,74.67,4.004,135.9639355,7.806,0.07,63.7,131.14943144987055
9,2011-07-29,0,91.1,3.682,219.0768548,6.404,0.07,63.7,123.92642694304703
14,2011-07-29,0,81.31,3.829,186.2955962,8.625,0.07,63.7,181.8056427107593
13,2011-07-29,0,77.62,3.574,129.1677097,6.877,0.07,63.7,182.06781218702417
18,2011-07-29,0,73.85,3.898,135.9639355,8.89,0.07,63.7,150.8286431902739
6,2011-07-29,0,90.22,3.682,217.0241507,6.925,0.07,63.7,170.50086465285855
4,2011-07-29,0,84.36,3.659,129.1677097,5.644,0.07,63.7,184.92621955084147
37,2011-07-29,0,84.99,3.682,214.2343177,8.177,0.07,63.7,126.32735064101716
25,2011-07-29,0,74.72,3.829,208.6564699,7.274,0.07,63.7,136.60362362184807
16,2011-07-29,0,66.84,3.547,193.711525,6.338,0.07,63.7,131.45706029647985
45,2011-07-29,0,81.31,3.829,186.2955962,8.625,0.07,63.7,138.63071283014554
21,2011-07-29,0,91.56,3.682,215.1363819,7.852,0.07,63.7,141.11906730160226
24,2011-07-29,0,74.84,4.004,135.9639355,8.358,0.07,63.7,164.73937274826307
30,2011-07-29,0,91.56,3.682,215.1363819,7.852,0.07,63.7,119.52521830984074
35,2011-07-29,0,79.41,3.829,139.8933099,8.684,0.07,63.7,142.13738537832555
27,2011-07-29,0,79.41,4.004,139.8933099,7.85,0.07,63.7,178.3257150800913
22,2011-07-29,0,75.32,3.898,139.8933099,8.023,0.07,63.7,150.4234159750033
34,2011-07-29,0,78.04,3.659,129.1677097,10.641,0.07,63.7,146.12787040249177
3,2011-07-29,0,88.07,3.682,218.8440545,7.567,0.07,63.7,113.59455781216195
19,2011-07-29,0,74.86,4.004,135.9639355,7.806,0.07,63.7,164.3127383222894
2,2011-07-29,0,90.07,3.682,215.1363819,7.852,0.07,63.7,176.4841652877618
12,2011-07-29,0,93.29,3.805,129.1677097,13.503,0.07,63.7,147.96341756278593
1,2011-07-29,0,86.83,3.682,215.4834482,7.962,0.07,63.7,166.1610071367303
26,2011-07-29,0,63.32,3.898,135.9639355,7.767,0.07,63.7,153.03617987407665
43,2011-07-29,0,83.43,3.682,207.313553,10.641,0.07,63.7,128.30835803743832
7,2011-07-29,0,56.66,3.547,193.711525,8.622,0.07,63.7,135.74181640875895
40,2011-07-29,0,67.45,3.898,135.9639355,4.584,0.07,63.7,149.71718901561908
39,2011-07-29,0,86.24,3.682,214.2343177,8.177,0.07,63.7,168.6407646379891
10,2011-07-29,0,86.75,3.694,129.1677097,8.257,0.07,63.7,178.35294498895317
20,2011-07-29,0,77.47,3.829,208.6564699,7.274,0.07,63.7,181.46640928404352
44,2011-07-29,0,77.62,3.574,129.1677097,6.56,0.07,63.7,107.06830712571306
5,2011-07-29,0,89.42,3.682,216.0464364,6.529,0.07,63.7,106.57813635953195
38,2011-07-29,0,93.29,3.805,129.1677097,13.503,0.07,63.7,114.48379288120132
36,2011-07-29,0,84.99,3.66,214.2343177,8.177,0.07,63.7,114.41419540070596
31,2011-07-29,0,91.56,3.682,215.1363819,7.852,0.07,63.7,164.63991378344863
17,2011-07-29,0,68.59,3.574,129.1677097,6.745,0.07,63.7,146.62373499832105
29,2011-08-05,0,75.33,3.903,136.0540323,9.863,0.1,55.8,126.22324874335621
34,2011-08-05,0,76.71,3.662,129.1846452,10.641,0.1,55.8,150.30282879285255
42,2011-08-05,0,89.8,3.803,129.1846452,8.257,0.1,55.8,130.83756291000617
32,2011-08-05,0,74.83,3.554,193.9110133,8.622,0.1,55.8,160.8084259152724
9,2011-08-05,0,91.52,3.684,219.1349201,6.404,0.1,55.8,129.69479549562942
3,2011-08-05,0,88.45,3.684,218.9023209,7.567,0.1,55.8,119.17974206380681
17,2011-08-05,0,65.71,3.595,129.1846452,6.745,0.1,55.8,146.82637316766977
43,2011-08-05,0,87.47,3.684,207.3732949,10.641,0.1,55.8,132.92000298252455
12,2011-08-05,0,90.61,3.803,129.1846452,13.503,0.1,55.8,152.3277291084312
45,2011-08-05,0,78.22,3.842,186.3734038,8.625,0.1,55.8,141.88923369045884
31,2011-08-05,0,94.22,3.684,215.1978515,7.852,0.1,55.8,168.72511096982518
15,2011-08-05,0,73.63,4.02,136.0540323,7.806,0.1,55.8,133.04247564770617
20,2011-08-05,0,77.8,3.842,208.719238,7.274,0.1,55.8,189.88458506423197
6,2011-08-05,0,91.46,3.684,217.0839894,6.925,0.1,55.8,174.14258181376724
40,2011-08-05,0,68.1,3.903,136.0540323,4.584,0.1,55.8,155.4580795733617
14,2011-08-05,0,78.22,3.842,186.3734038,8.625,0.1,55.8,186.8630813837307
26,2011-08-05,0,63.16,3.903,136.0540323,7.767,0.1,55.8,157.20730104694678
23,2011-08-05,0,69.53,3.903,136.0540323,4.584,0.1,55.8,168.30969132798617
25,2011-08-05,0,74.0,3.842,208.719238,7.274,0.1,55.8,137.2440920094748
11,2011-08-05,0,90.04,3.684,218.9023209,7.567,0.1,55.8,167.87507105756205
5,2011-08-05,0,91.07,3.684,216.1071198,6.529,0.1,55.8,110.96978546145968
19,2011-08-05,0,73.84,4.02,136.0540323,7.806,0.1,55.8,168.06618780869476
21,2011-08-05,0,94.22,3.684,215.1978515,7.852,0.1,55.8,142.79020611616141
8,2011-08-05,0,85.15,3.684,218.9492991,6.425,0.1,55.8,148.0486793368297
35,2011-08-05,0,78.14,3.842,139.9896486,8.684,0.1,55.8,144.9388682802835
38,2011-08-05,0,90.61,3.803,129.1846452,13.503,0.1,55.8,121.37491020654163
44,2011-08-05,0,75.56,3.595,129.1846452,6.56,0.1,55.8,109.00006155938335
24,2011-08-05,0,74.64,4.02,136.0540323,8.358,0.1,55.8,168.35159387127578
36,2011-08-05,0,86.71,3.652,214.2972939,8.177,0.1,55.8,116.76137863256298
27,2011-08-05,0,78.14,4.02,139.9896486,7.85,0.1,55.8,178.39390493205173
22,2011-08-05,0,75.33,3.903,139.9896486,8.023,0.1,55.8,152.09264710181768
39,2011-08-05,0,87.73,3.684,214.2972939,8.177,0.1,55.8,171.59983785888596
7,2011-08-05,0,55.91,3.554,193.9110133,8.622,0.1,55.8,138.11927851052243
10,2011-08-05,0,89.8,3.803,129.1846452,8.257,0.1,55.8,182.2154260565693
2,2011-08-05,0,93.34,3.684,215.1978515,7.852,0.1,55.8,181.9583518078901
30,2011-08-05,0,94.22,3.684,215.1978515,7.852,0.1,55.8,120.92043376890759
1,2011-08-05,0,91.65,3.684,215.544618,7.962,0.1,55.8,174.82591645172232
4,2011-08-05,0,86.09,3.662,129.1846452,5.644,0.1,55.8,189.17832205834378
13,2011-08-05,0,75.56,3.595,129.1846452,6.877,0.1,55.8,187.11815597786799
37,2011-08-05,0,86.71,3.684,214.2972939,8.177,0.1,55.8,126.7317124574938
41,2011-08-05,0,72.19,3.554,193.9110133,6.901,0.1,55.8,167.84304153081305
16,2011-08-05,0,63.96,3.554,193.9110133,6.338,0.1,55.8,132.12005270039614
33,2011-08-05,0,96.93,3.803,129.1846452,8.442,0.1,55.8,102.85868701425103
28,2011-08-05,0,90.61,3.803,129.1846452,13.503,0.1,55.8,171.758724142567
18,2011-08-05,0,74.58,3.903,136.0540323,8.89,0.1,55.8,152.92804825230562
7,2011-08-12,0,54.56,3.542,194.1105017,8.622,0.1,55.8,136.7332890272838
13,2011-08-12,0,75.95,3.606,129.2015806,6.877,0.1,55.8,184.4271902364005
16,2011-08-12,0,67.09,3.542,194.1105017,6.338,0.1,55.8,130.27866871017517
22,2011-08-12,0,74.69,3.88,140.0859873,8.023,0.1,55.8,152.458880574948
27,2011-08-12,0,76.67,3.995,140.0859873,7.85,0.1,55.8,178.70839453844653
2,2011-08-12,0,91.58,3.638,215.2593211,7.852,0.1,55.8,180.2205580274353
3,2011-08-12,0,88.88,3.638,218.9605873,7.567,0.1,55.8,116.70637267748181
30,2011-08-12,0,92.32,3.638,215.2593211,7.852,0.1,55.8,119.36180205713687
23,2011-08-12,0,69.86,3.88,136.144129,4.584,0.1,55.8,167.1327435216733
6,2011-08-12,0,90.49,3.638,217.1438281,6.925,0.1,55.8,170.53284298971388
24,2011-08-12,0,72.52,3.995,136.144129,8.358,0.1,55.8,167.86243271932483
34,2011-08-12,0,80.23,3.617,129.2015806,10.641,0.1,55.8,150.92095378762738
33,2011-08-12,0,96.0,3.794,129.2015806,8.442,0.1,55.8,106.53240654928258
41,2011-08-12,0,67.65,3.542,194.1105017,6.901,0.1,55.8,166.3131693480345
40,2011-08-12,0,68.3,3.88,136.144129,4.584,0.1,55.8,150.8882957979087
5,2011-08-12,0,90.16,3.638,216.1678032,6.529,0.1,55.8,108.15098638658468
9,2011-08-12,0,91.63,3.638,219.1929854,6.404,0.1,55.8,127.38526212451333
20,2011-08-12,0,73.52,3.812,208.7820061,7.274,0.1,55.8,186.51753872104257
44,2011-08-12,0,75.95,3.606,129.2015806,6.56,0.1,55.8,108.20470425924073
26,2011-08-12,0,62.99,3.88,136.144129,7.767,0.1,55.8,156.4174114460132
1,2011-08-12,0,90.76,3.638,215.6057878,7.962,0.1,55.8,171.79857895803733
37,2011-08-12,0,87.64,3.638,214.3602701,8.177,0.1,55.8,126.15445242300609
10,2011-08-12,0,85.61,3.794,129.2015806,8.257,0.1,55.8,183.0420543804801
42,2011-08-12,0,85.61,3.794,129.2015806,8.257,0.1,55.8,132.7478686302305
32,2011-08-12,0,74.2,3.542,194.1105017,8.622,0.1,55.8,160.99761464792445
28,2011-08-12,0,91.04,3.701,129.2015806,13.503,0.1,55.8,161.43920619333332
4,2011-08-12,0,82.98,3.617,129.2015806,5.644,0.1,55.8,187.84841392048574
8,2011-08-12,0,86.05,3.638,219.0075249,6.425,0.1,55.8,146.38194967213664
25,2011-08-12,0,70.93,3.812,208.7820061,7.274,0.1,55.8,136.53179738916572
45,2011-08-12,0,77.0,3.812,186.4512115,8.625,0.1,55.8,139.68866609389806
29,2011-08-12,0,74.69,3.88,136.144129,9.863,0.1,55.8,123.91625527518471
18,2011-08-12,0,73.57,3.88,136.144129,8.89,0.1,55.8,149.68913435952695
19,2011-08-12,0,70.92,3.995,136.144129,7.806,0.1,55.8,166.45850433161579
14,2011-08-12,0,77.0,3.812,186.4512115,8.625,0.1,55.8,183.34201217121367
15,2011-08-12,0,70.63,3.995,136.144129,7.806,0.1,55.8,131.9865862687384
21,2011-08-12,0,92.32,3.638,215.2593211,7.852,0.1,55.8,142.45027161922354
11,2011-08-12,0,90.3,3.638,218.9605873,7.567,0.1,55.8,166.22806489082336
36,2011-08-12,0,87.64,3.608,214.3602701,8.177,0.1,55.8,116.69021081341566
12,2011-08-12,0,91.04,3.701,129.2015806,13.503,0.1,55.8,150.90614604960248
38,2011-08-12,0,91.04,3.701,129.2015806,13.503,0.1,55.8,117.34311135556278
43,2011-08-12,0,86.64,3.638,207.4330369,10.641,0.1,55.8,132.28416401544808
17,2011-08-12,0,64.79,3.606,129.2015806,6.745,0.1,55.8,143.65591942760398
31,2011-08-12,0,92.32,3.638,215.2593211,7.852,0.1,55.8,169.19214167024634
35,2011-08-12,0,76.67,3.812,140.0859873,8.684,0.1,55.8,144.60087159090983
39,2011-08-12,0,88.27,3.638,214.3602701,8.177,0.1,55.8,171.45139552618403
28,2011-08-19,0,91.74,3.743,129.2405806,13.503,0.1,55.8,160.74620458684845
16,2011-08-19,0,68.83,3.499,194.2500634,6.338,0.1,55.8,129.67853618063623
42,2011-08-19,0,87.4,3.743,129.2405806,8.257,0.1,55.8,127.81783358323455
31,2011-08-19,0,90.11,3.554,215.3229307,7.852,0.1,55.8,170.61387482950295
6,2011-08-19,0,89.26,3.554,217.2069662,6.925,0.1,55.8,170.8044003836555
4,2011-08-19,0,82.77,3.55,129.2405806,5.644,0.1,55.8,190.9215808549728
8,2011-08-19,0,82.92,3.554,219.0701968,6.425,0.1,55.8,148.17185135811414
41,2011-08-19,0,70.55,3.499,194.2500634,6.901,0.1,55.8,168.19806904488766
40,2011-08-19,0,64.05,3.82,136.183129,4.584,0.1,55.8,150.3471849859762
29,2011-08-19,0,71.3,3.82,136.183129,9.863,0.1,55.8,125.84157083994276
20,2011-08-19,0,71.25,3.747,208.8424359,7.274,0.1,55.8,184.9350634696069
17,2011-08-19,0,67.59,3.578,129.2405806,6.745,0.1,55.8,143.4910910915855
26,2011-08-19,0,60.58,3.82,136.183129,7.767,0.1,55.8,153.72602949927852
18,2011-08-19,0,69.24,3.82,136.183129,8.89,0.1,55.8,149.877476506332
30,2011-08-19,0,90.11,3.554,215.3229307,7.852,0.1,55.8,119.54173133582705
38,2011-08-19,0,91.74,3.743,129.2405806,13.503,0.1,55.8,115.11961424688174
15,2011-08-19,0,70.41,3.942,136.183129,7.806,0.1,55.8,132.522839169727
5,2011-08-19,0,89.35,3.554,216.2311855,6.529,0.1,55.8,109.5668814247106
7,2011-08-19,0,56.06,3.499,194.2500634,8.622,0.1,55.8,135.26330091150803
39,2011-08-19,0,87.93,3.554,214.4239935,8.177,0.1,55.8,174.96541298519577
27,2011-08-19,0,72.97,3.942,140.1289205,7.85,0.1,55.8,179.36567247584028
19,2011-08-19,0,71.14,3.942,136.183129,7.806,0.1,55.8,167.49555071692222
37,2011-08-19,0,87.24,3.554,214.4239935,8.177,0.1,55.8,126.46150472572239
32,2011-08-19,0,73.72,3.499,194.2500634,8.622,0.1,55.8,161.53299573143616
1,2011-08-19,0,89.94,3.554,215.6693107,7.962,0.1,55.8,171.97362274732905
45,2011-08-19,0,72.98,3.747,186.5093071,8.625,0.1,55.8,139.04999637376915
14,2011-08-19,0,72.98,3.747,186.5093071,8.625,0.1,55.8,182.4976079675027
11,2011-08-19,0,89.51,3.554,219.023271,7.567,0.1,55.8,170.5065553790613
12,2011-08-19,0,91.74,3.743,129.2405806,13.503,0.1,55.8,151.38262351569367
35,2011-08-19,0,72.97,3.747,140.1289205,8.684,0.1,55.8,144.61934230293335
22,2011-08-19,0,71.3,3.82,140.1289205,8.023,0.1,55.8,151.65128080770293
3,2011-08-19,0,88.44,3.554,219.023271,7.567,0.1,55.8,116.6496619760102
24,2011-08-19,0,69.93,3.942,136.183129,8.358,0.1,55.8,166.15487531838573
25,2011-08-19,0,68.09,3.747,208.8424359,7.274,0.1,55.8,137.76207112526177
34,2011-08-19,0,77.08,3.55,129.2405806,10.641,0.1,55.8,151.1034827283305
21,2011-08-19,0,90.11,3.554,215.3229307,7.852,0.1,55.8,146.32253217647397
33,2011-08-19,0,95.89,3.743,129.2405806,8.442,0.1,55.8,102.89622541530764
36,2011-08-19,0,87.24,3.534,214.4239935,8.177,0.1,55.8,116.09163452381054
43,2011-08-19,0,82.08,3.554,207.4953088,10.641,0.1,55.8,136.318407122658
9,2011-08-19,0,85.8,3.554,219.2556109,6.404,0.1,55.8,128.76916338774768
2,2011-08-19,0,89.86,3.554,215.3229307,7.852,0.1,55.8,181.07749928347116
44,2011-08-19,0,76.68,3.578,129.2405806,6.56,0.1,55.8,108.2579906610629
13,2011-08-19,0,76.68,3.578,129.2405806,6.877,0.1,55.8,187.4691049313817
10,2011-08-19,0,87.4,3.743,129.2405806,8.257,0.1,55.8,184.02472597970143
23,2011-08-19,0,67.09,3.82,136.183129,4.584,0.1,55.8,169.51972037029495
39,2011-08-26,0,86.49,3.523,214.4878416,8.177,0.1,55.8,173.30318479654883
32,2011-08-26,0,75.64,3.485,194.3796374,8.622,0.1,55.8,160.13795488501466
42,2011-08-26,0,91.59,3.663,129.2832581,8.257,0.1,55.8,126.23967076170108
18,2011-08-26,0,70.32,3.796,136.2136129,8.89,0.1,55.8,158.7772254743275
30,2011-08-26,0,92.07,3.523,215.386897,7.852,0.1,55.8,117.35164367193339
15,2011-08-26,0,69.19,3.906,136.2136129,7.806,0.1,55.8,132.8867517734138
2,2011-08-26,0,90.45,3.523,215.386897,7.852,0.1,55.8,180.45061695405366
14,2011-08-26,0,72.55,3.704,186.5641172,8.625,0.1,55.8,191.87489429561674
1,2011-08-26,0,87.96,3.523,215.7332258,7.962,0.1,55.8,169.88333507883772
27,2011-08-26,0,72.88,3.906,140.1629528,7.85,0.1,55.8,186.0673403458772
28,2011-08-26,0,94.61,3.74,129.2832581,13.503,0.1,55.8,159.4862970146155
11,2011-08-26,0,89.09,3.523,219.0866908,7.567,0.1,55.8,164.52055343137334
44,2011-08-26,0,81.53,3.57,129.2832581,6.56,0.1,55.8,111.59535908806423
22,2011-08-26,0,72.22,3.796,140.1629528,8.023,0.1,55.8,160.06560354126415
38,2011-08-26,0,94.61,3.74,129.2832581,13.503,0.1,55.8,115.42539325893678
36,2011-08-26,0,86.02,3.501,214.4878416,8.177,0.1,55.8,113.5561120067671
41,2011-08-26,0,71.61,3.485,194.3796374,6.901,0.1,55.8,165.3557022155115
16,2011-08-26,0,67.51,3.485,194.3796374,6.338,0.1,55.8,129.8531855358943
33,2011-08-26,0,99.66,3.663,129.2832581,8.442,0.1,55.8,102.21431243589033
21,2011-08-26,0,92.07,3.523,215.386897,7.852,0.1,55.8,144.66049378569215
19,2011-08-26,0,69.34,3.906,136.2136129,7.806,0.1,55.8,172.4998173002774
35,2011-08-26,0,72.88,3.704,140.1629528,8.684,0.1,55.8,148.26250127225288
25,2011-08-26,0,66.8,3.704,208.902476,7.274,0.1,55.8,139.80895005191942
24,2011-08-26,0,69.94,3.906,136.2136129,8.358,0.1,55.8,167.84763499224522
5,2011-08-26,0,89.18,3.523,216.2950176,6.529,0.1,55.8,110.23898159690116
7,2011-08-26,0,57.6,3.485,194.3796374,8.622,0.1,55.8,134.36959300020493
10,2011-08-26,0,91.59,3.663,129.2832581,8.257,0.1,55.8,177.85766379268213
4,2011-08-26,0,81.47,3.523,129.2832581,5.644,0.1,55.8,184.89576270365865
13,2011-08-26,0,81.53,3.57,129.2832581,6.877,0.1,55.8,186.08869088229878
43,2011-08-26,0,87.43,3.523,207.5580023,10.641,0.1,55.8,130.12944957357882
8,2011-08-26,0,84.69,3.523,219.1336097,6.425,0.1,55.8,148.97070646702687
37,2011-08-26,0,86.02,3.523,214.4878416,8.177,0.1,55.8,127.90623709622494
40,2011-08-26,0,65.01,3.796,136.2136129,4.584,0.1,55.8,151.504091153224
31,2011-08-26,0,92.07,3.523,215.386897,7.852,0.1,55.8,168.3400765575926
34,2011-08-26,0,77.27,3.523,129.2832581,10.641,0.1,55.8,147.07193236124505
6,2011-08-26,0,90.07,3.523,217.2706543,6.925,0.1,55.8,168.4433514749509
23,2011-08-26,0,67.04,3.796,136.2136129,4.584,0.1,55.8,175.20894535588909
3,2011-08-26,0,87.67,3.523,219.0866908,7.567,0.1,55.8,115.48677598111075
45,2011-08-26,0,72.55,3.704,186.5641172,8.625,0.1,55.8,145.28690633481585
26,2011-08-26,0,61.1,3.796,136.2136129,7.767,0.1,55.8,155.49051961121506
29,2011-08-26,0,72.22,3.796,136.2136129,9.863,0.1,55.8,133.06283880708008
12,2011-08-26,0,94.61,3.74,129.2832581,13.503,0.1,55.8,153.5513213802755
20,2011-08-26,0,70.15,3.704,208.902476,7.274,0.1,55.8,183.468276643137
17,2011-08-26,0,72.04,3.57,129.2832581,6.745,0.1,55.8,145.45202222090225
9,2011-08-26,0,88.95,3.523,219.3189965,6.404,0.1,55.8,128.89155773977666
25,2011-09-02,0,67.2,3.703,208.9625161,7.274,0.08,59.5,138.36141088748118
5,2011-09-02,0,90.38,3.533,216.3588498,6.529,0.08,59.5,110.76436336614631
26,2011-09-02,0,59.67,3.784,136.2440968,7.767,0.08,59.5,154.48920199104356
22,2011-09-02,0,69.16,3.784,140.196985,8.023,0.08,59.5,148.98068876978866
4,2011-09-02,0,77.99,3.533,129.3259355,5.644,0.08,59.5,187.1727061817143
3,2011-09-02,0,89.12,3.533,219.1501106,7.567,0.08,59.5,116.32792831946495
7,2011-09-02,0,53.4,3.511,194.5092113,8.622,0.08,59.5,132.08113173672365
6,2011-09-02,0,91.22,3.533,217.3343423,6.925,0.08,59.5,170.4252665258354
44,2011-09-02,0,77.0,3.58,129.3259355,6.56,0.08,59.5,110.15975594365102
31,2011-09-02,0,91.94,3.533,215.4508632,7.852,0.08,59.5,167.29421020613233
8,2011-09-02,0,84.77,3.533,219.1970226,6.425,0.08,59.5,148.0022193859151
19,2011-09-02,0,69.27,3.879,136.2440968,7.806,0.08,59.5,174.3941585430058
20,2011-09-02,0,70.82,3.703,208.9625161,7.274,0.08,59.5,188.7338128675202
16,2011-09-02,0,63.44,3.511,194.5092113,6.338,0.08,59.5,131.35769305290125
10,2011-09-02,0,91.61,3.798,129.3259355,8.257,0.08,59.5,178.71259885102967
38,2011-09-02,0,93.66,3.798,129.3259355,13.503,0.08,59.5,119.74320903643346
9,2011-09-02,0,89.33,3.533,219.382382,6.404,0.08,59.5,129.02262243968605
24,2011-09-02,0,68.14,3.879,136.2440968,8.358,0.08,59.5,160.60050054181386
36,2011-09-02,0,87.5,3.481,214.5516896,8.177,0.08,59.5,114.04325218051356
13,2011-09-02,0,77.0,3.58,129.3259355,6.877,0.08,59.5,183.99291017126882
33,2011-09-02,0,99.2,3.798,129.3259355,8.442,0.08,59.5,102.46830404734133
21,2011-09-02,0,91.94,3.533,215.4508632,7.852,0.08,59.5,138.67873964054772
34,2011-09-02,0,78.24,3.533,129.3259355,10.641,0.08,59.5,149.59873852102666
